"Ticker","CIK","ADSH","INCOMETAXESPAID","DDATE","SIC.x","PERIOD","FP","FY","Name","Exchange","SIC.y","Business","Incorporated","IRS","Market Cap","Enterprise Value","Trailing P/E","Forward P/E","PEG Ratio","Price/Sales","Price/Book","Enterprise Value/Revenue","Enterprise Value/EBITDA","Fiscal Year Ends","Most Recent Quarter","Profit Margin","Operating Margin","Return on Assets","Return on Equity","Revenue","Revenue Per Share","Qtrly Revenue Growth","Gross Profit","EBITDA","Net Income Avl to Common","Diluted EPS","Qtrly Earnings Growth","Total Cash","Total Cash Per Share","Total Debt","Total Debt/Equity","Current Ratio","Book Value Per Share","Operating Cash Flow","Levered Free Cash Flow","Beta","52-Week Change","S&P500 52-Week Change","52-Week High","52-Week Low","50-Day Moving Average","200-Day Moving Average","Avg Vol","Avg Vol 1","Shares Outstanding","Float","% Held by Insiders","% Held by Institutions","Shares Short","Short Ratio","Short % of Float","Shares Short 2","Forward Annual Dividend Rate","Forward Annual Dividend Yield","Trailing Annual Dividend Yield","Trailing Annual Dividend Yield 3","5 Year Average Dividend Yield","Payout Ratio","Dividend Date","Ex-Dividend Date","Last Split Factor","Last Split Date","mc","taxes","tmratio"
"EQIX","1101239","0001193125-15-073042","36711000","20121231","4813","20141231","FY","2014","Equinix Inc","NASDAQ",4813,"CA","DE",770487526,"19.59B","20.62B","N/A","17.55","1.61","5.98","10.58","7.83","18.72","Dec 31","Sep 30, 2015","-6.76%","22.24%","4.83%","-8.72%","2.63B","46.61","10.70%","1.25B","1.10B","-178.06M","-3.24","-4.00%","335.47M","5.86","4.64B","311.45","0.85","25.99","861.97M","952.22M","0.48","26.51%","-11.22%","318.36","219.30","299.03","288.92","1,036,660","1,399,150","68.77M","51.07M","0.22%","48.80%","5.33M","4.36","9.44%","5.78M","6.76","2.47%","17.71","6.40%","N/A","N/A","Dec 16, 2015","Dec 7, 2015","1:32","Dec 31, 2002",1.959e+10,36711000,0.0018739663093415
"EQIX","1101239","0001193125-15-073042","123690000","20131231","4813","20141231","FY","2014","Equinix Inc","NASDAQ",4813,"CA","DE",770487526,"19.59B","20.62B","N/A","17.55","1.61","5.98","10.58","7.83","18.72","Dec 31","Sep 30, 2015","-6.76%","22.24%","4.83%","-8.72%","2.63B","46.61","10.70%","1.25B","1.10B","-178.06M","-3.24","-4.00%","335.47M","5.86","4.64B","311.45","0.85","25.99","861.97M","952.22M","0.48","26.51%","-11.22%","318.36","219.30","299.03","288.92","1,036,660","1,399,150","68.77M","51.07M","0.22%","48.80%","5.33M","4.36","9.44%","5.78M","6.76","2.47%","17.71","6.40%","N/A","N/A","Dec 16, 2015","Dec 7, 2015","1:32","Dec 31, 2002",1.959e+10,123690000,0.00631393568147014
"EQIX","1101239","0001193125-15-073042","117197000","20141231","4813","20141231","FY","2014","Equinix Inc","NASDAQ",4813,"CA","DE",770487526,"19.59B","20.62B","N/A","17.55","1.61","5.98","10.58","7.83","18.72","Dec 31","Sep 30, 2015","-6.76%","22.24%","4.83%","-8.72%","2.63B","46.61","10.70%","1.25B","1.10B","-178.06M","-3.24","-4.00%","335.47M","5.86","4.64B","311.45","0.85","25.99","861.97M","952.22M","0.48","26.51%","-11.22%","318.36","219.30","299.03","288.92","1,036,660","1,399,150","68.77M","51.07M","0.22%","48.80%","5.33M","4.36","9.44%","5.78M","6.76","2.47%","17.71","6.40%","N/A","N/A","Dec 16, 2015","Dec 7, 2015","1:32","Dec 31, 2002",1.959e+10,117197000,0.00598249106687085
"ESE","866706","0001144204-15-068633","13611000","20150930","3669","20150930","FY","2015","Esco Technologies Inc","NYSE",3669,"MO","MO",431554045,"906.42M","936.59M","22.22","15.53","1.33","1.59","1.48","1.70","10.85","Sep 30","Dec 31, 2015","7.52%","12.13%","4.87%","6.91%","549.58M","21.15","10.20%","202.44M","86.34M","40.54M","1.58","-11.90%","39.83M","1.54","70.00M","11.84","2.34","22.89","68.05M","45.70M","0.81","-4.26%","-11.22%","39.98","31.50","34.08","36.33","130,768","135,238","25.82M","24.96M","2.09%","96.80%","389.53K","2.85","1.54%","408.15K","0.32","0.94%","0.32","0.90%","0.90%","15.50%","Apr 18, 2016","Dec 30, 2015","2:1","Sep 26, 2005",906420000,13611000,0.0150162176474482
"ESE","866706","0001144204-14-071151","16544000","20120930","3669","20140930","FY","2014","Esco Technologies Inc","NYSE",3669,"MO","MO",431554045,"906.42M","936.59M","22.22","15.53","1.33","1.59","1.48","1.70","10.85","Sep 30","Dec 31, 2015","7.52%","12.13%","4.87%","6.91%","549.58M","21.15","10.20%","202.44M","86.34M","40.54M","1.58","-11.90%","39.83M","1.54","70.00M","11.84","2.34","22.89","68.05M","45.70M","0.81","-4.26%","-11.22%","39.98","31.50","34.08","36.33","130,768","135,238","25.82M","24.96M","2.09%","96.80%","389.53K","2.85","1.54%","408.15K","0.32","0.94%","0.32","0.90%","0.90%","15.50%","Apr 18, 2016","Dec 30, 2015","2:1","Sep 26, 2005",906420000,16544000,0.0182520244478277
"ESE","866706","0001144204-15-068633","29944000","20140930","3669","20150930","FY","2015","Esco Technologies Inc","NYSE",3669,"MO","MO",431554045,"906.42M","936.59M","22.22","15.53","1.33","1.59","1.48","1.70","10.85","Sep 30","Dec 31, 2015","7.52%","12.13%","4.87%","6.91%","549.58M","21.15","10.20%","202.44M","86.34M","40.54M","1.58","-11.90%","39.83M","1.54","70.00M","11.84","2.34","22.89","68.05M","45.70M","0.81","-4.26%","-11.22%","39.98","31.50","34.08","36.33","130,768","135,238","25.82M","24.96M","2.09%","96.80%","389.53K","2.85","1.54%","408.15K","0.32","0.94%","0.32","0.90%","0.90%","15.50%","Apr 18, 2016","Dec 30, 2015","2:1","Sep 26, 2005",906420000,29944000,0.0330354581761214
"ESE","866706","0001144204-14-071151","11680000","20130930","3669","20140930","FY","2014","Esco Technologies Inc","NYSE",3669,"MO","MO",431554045,"906.42M","936.59M","22.22","15.53","1.33","1.59","1.48","1.70","10.85","Sep 30","Dec 31, 2015","7.52%","12.13%","4.87%","6.91%","549.58M","21.15","10.20%","202.44M","86.34M","40.54M","1.58","-11.90%","39.83M","1.54","70.00M","11.84","2.34","22.89","68.05M","45.70M","0.81","-4.26%","-11.22%","39.98","31.50","34.08","36.33","130,768","135,238","25.82M","24.96M","2.09%","96.80%","389.53K","2.85","1.54%","408.15K","0.32","0.94%","0.32","0.90%","0.90%","15.50%","Apr 18, 2016","Dec 30, 2015","2:1","Sep 26, 2005",906420000,11680000,0.0128858586527217
"ESE","866706","0001144204-15-068633","11680000","20130930","3669","20150930","FY","2015","Esco Technologies Inc","NYSE",3669,"MO","MO",431554045,"906.42M","936.59M","22.22","15.53","1.33","1.59","1.48","1.70","10.85","Sep 30","Dec 31, 2015","7.52%","12.13%","4.87%","6.91%","549.58M","21.15","10.20%","202.44M","86.34M","40.54M","1.58","-11.90%","39.83M","1.54","70.00M","11.84","2.34","22.89","68.05M","45.70M","0.81","-4.26%","-11.22%","39.98","31.50","34.08","36.33","130,768","135,238","25.82M","24.96M","2.09%","96.80%","389.53K","2.85","1.54%","408.15K","0.32","0.94%","0.32","0.90%","0.90%","15.50%","Apr 18, 2016","Dec 30, 2015","2:1","Sep 26, 2005",906420000,11680000,0.0128858586527217
"ESE","866706","0001144204-14-071151","29944000","20140930","3669","20140930","FY","2014","Esco Technologies Inc","NYSE",3669,"MO","MO",431554045,"906.42M","936.59M","22.22","15.53","1.33","1.59","1.48","1.70","10.85","Sep 30","Dec 31, 2015","7.52%","12.13%","4.87%","6.91%","549.58M","21.15","10.20%","202.44M","86.34M","40.54M","1.58","-11.90%","39.83M","1.54","70.00M","11.84","2.34","22.89","68.05M","45.70M","0.81","-4.26%","-11.22%","39.98","31.50","34.08","36.33","130,768","135,238","25.82M","24.96M","2.09%","96.80%","389.53K","2.85","1.54%","408.15K","0.32","0.94%","0.32","0.90%","0.90%","15.50%","Apr 18, 2016","Dec 30, 2015","2:1","Sep 26, 2005",906420000,29944000,0.0330354581761214
"ESGR","1363829","0001193125-15-073296","41830000","20141231","6331","20141231","FY","2014","Enstar Group LTD","NASDAQ",6331,"D0","D0",999999999,"2.92B","-2.59B","13.69","12.11","1.34","2.71","1.15","-2.50","-9.50","Dec 31","Sep 30, 2015","20.72%","25.71%","1.49%","8.36%","1.03B","53.79","26.20%","618.90M","272.64M","214.37M","11.06","85.60%","6.24B","323.81","730.72M","25.71","10.30","126.60","-477.66M","-802.54M","0.81","9.87%","-11.22%","166.40","134.71","150.40","152.94","33,953","54,538","16.13M","13.23M","30.28%","59.80%","310.98K","7.62","2.83%","297.29K","N/A","N/A","N/A","N/A","N/A","N/A","Jan 30, 2007","Jan 31, 2007","N/A","N/A",2.92e+09,41830000,0.0143253424657534
"ESGR","1363829","0001193125-15-073296","32115000","20131231","6331","20141231","FY","2014","Enstar Group LTD","NASDAQ",6331,"D0","D0",999999999,"2.92B","-2.59B","13.69","12.11","1.34","2.71","1.15","-2.50","-9.50","Dec 31","Sep 30, 2015","20.72%","25.71%","1.49%","8.36%","1.03B","53.79","26.20%","618.90M","272.64M","214.37M","11.06","85.60%","6.24B","323.81","730.72M","25.71","10.30","126.60","-477.66M","-802.54M","0.81","9.87%","-11.22%","166.40","134.71","150.40","152.94","33,953","54,538","16.13M","13.23M","30.28%","59.80%","310.98K","7.62","2.83%","297.29K","N/A","N/A","N/A","N/A","N/A","N/A","Jan 30, 2007","Jan 31, 2007","N/A","N/A",2.92e+09,32115000,0.0109982876712329
"ESGR","1363829","0001193125-15-073296","27938000","20121231","6331","20141231","FY","2014","Enstar Group LTD","NASDAQ",6331,"D0","D0",999999999,"2.92B","-2.59B","13.69","12.11","1.34","2.71","1.15","-2.50","-9.50","Dec 31","Sep 30, 2015","20.72%","25.71%","1.49%","8.36%","1.03B","53.79","26.20%","618.90M","272.64M","214.37M","11.06","85.60%","6.24B","323.81","730.72M","25.71","10.30","126.60","-477.66M","-802.54M","0.81","9.87%","-11.22%","166.40","134.71","150.40","152.94","33,953","54,538","16.13M","13.23M","30.28%","59.80%","310.98K","7.62","2.83%","297.29K","N/A","N/A","N/A","N/A","N/A","N/A","Jan 30, 2007","Jan 31, 2007","N/A","N/A",2.92e+09,27938000,0.00956780821917808
"EVR","1360901","0001360901-15-000004","57178000","20131231","6282","20141231","FY","2014","Evercore Partners Inc","NYSE",6282,"NY","DE",204748747,"1.80B","1.50B","46.58","11.27","1.26","1.33","3.40","1.23","N/A","Dec 31","Dec 31, 2015","3.50%","14.63%","N/A","8.21%","1.22B","32.92","26.80%","915.86M","N/A","42.86M","0.98","-25.70%","340.35M","9.34","181.40M","26.31","N/A","13.18","N/A","N/A","1.59","-12.78%","-11.22%","60.63","41.57","47.03","52.40","386,668","601,750","39.53M","34.80M","3.20%","92.70%","1.36M","2.93","3.86%","1.46M","1.24","2.77%","1.15","2.60%","2.24%","95.89%","Mar 11, 2016","Nov 24, 2015","N/A","N/A",1.8e+09,57178000,0.0317655555555556
"EVR","1360901","0001360901-15-000004","9569000","20121231","6282","20141231","FY","2014","Evercore Partners Inc","NYSE",6282,"NY","DE",204748747,"1.80B","1.50B","46.58","11.27","1.26","1.33","3.40","1.23","N/A","Dec 31","Dec 31, 2015","3.50%","14.63%","N/A","8.21%","1.22B","32.92","26.80%","915.86M","N/A","42.86M","0.98","-25.70%","340.35M","9.34","181.40M","26.31","N/A","13.18","N/A","N/A","1.59","-12.78%","-11.22%","60.63","41.57","47.03","52.40","386,668","601,750","39.53M","34.80M","3.20%","92.70%","1.36M","2.93","3.86%","1.46M","1.24","2.77%","1.15","2.60%","2.24%","95.89%","Mar 11, 2016","Nov 24, 2015","N/A","N/A",1.8e+09,9569000,0.00531611111111111
"EVR","1360901","0001360901-15-000004","18283000","20141231","6282","20141231","FY","2014","Evercore Partners Inc","NYSE",6282,"NY","DE",204748747,"1.80B","1.50B","46.58","11.27","1.26","1.33","3.40","1.23","N/A","Dec 31","Dec 31, 2015","3.50%","14.63%","N/A","8.21%","1.22B","32.92","26.80%","915.86M","N/A","42.86M","0.98","-25.70%","340.35M","9.34","181.40M","26.31","N/A","13.18","N/A","N/A","1.59","-12.78%","-11.22%","60.63","41.57","47.03","52.40","386,668","601,750","39.53M","34.80M","3.20%","92.70%","1.36M","2.93","3.86%","1.46M","1.24","2.77%","1.15","2.60%","2.24%","95.89%","Mar 11, 2016","Nov 24, 2015","N/A","N/A",1.8e+09,18283000,0.0101572222222222
"EXEL","939767","0000939767-15-000013","60000","20141231","8731","20141231","FY","2014","Exelixis Inc","NASDAQ",8731,"CA","DE",43257395,"954.31M","1.13B","N/A","N/A","0.21","27.59","N/A","32.80","-8.66","Dec 31","Sep 30, 2015","N/A","-379.99%","-22.00%","N/A","34.59M","0.17","56.60%","23.07M","-130.99M","-184.05M","-0.91","N/A","197.81M","0.87","377.89M","N/A","3.71","-0.33","-156.13M","-69.59M","1.58","57.30%","-11.22%","6.81","2.45","4.67","5.46","4,395,520","5,094,810","227.22M","211.88M","17.32%","48.10%","55.28M","11.75","28.73%","58.37M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",954310000,60000,6.28726514444992e-05
"EXEL","939767","0000939767-15-000013","1118000","20121231","8731","20141231","FY","2014","Exelixis Inc","NASDAQ",8731,"CA","DE",43257395,"954.31M","1.13B","N/A","N/A","0.21","27.59","N/A","32.80","-8.66","Dec 31","Sep 30, 2015","N/A","-379.99%","-22.00%","N/A","34.59M","0.17","56.60%","23.07M","-130.99M","-184.05M","-0.91","N/A","197.81M","0.87","377.89M","N/A","3.71","-0.33","-156.13M","-69.59M","1.58","57.30%","-11.22%","6.81","2.45","4.67","5.46","4,395,520","5,094,810","227.22M","211.88M","17.32%","48.10%","55.28M","11.75","28.73%","58.37M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",954310000,1118000,0.00117152707191583
"EXPR","1483510","0001483510-15-000046","75591000","20140131","5600","20150131","FY","2014","Express Inc","NYSE",5600,"OH","",262828128,"1.33B","1.34B","13.39","10.23","1.12","0.58","2.21","0.58","4.98","Jan 31","Oct 31, 2015","4.42%","8.51%","9.93%","18.28%","2.31B","27.38","9.80%","660.95M","269.25M","102.19M","1.21","80.40%","91.21M","1.08","69.90M","11.53","1.60","7.20","214.20M","69.55M","0.90","11.75%","-11.22%","20.72","13.49","16.75","18.04","2,174,280","1,641,680","82.54M","66.92M","12.83%","90.70%","9.30M","4.30","11.42%","9.30M","N/A","N/A","N/A","N/A","N/A","N/A","Dec 23, 2010","Dec 14, 2010","N/A","N/A",1.33e+09,75591000,0.0568353383458647
"EXPR","1483510","0001483510-15-000046","99647000","20130131","5600","20150131","FY","2014","Express Inc","NYSE",5600,"OH","",262828128,"1.33B","1.34B","13.39","10.23","1.12","0.58","2.21","0.58","4.98","Jan 31","Oct 31, 2015","4.42%","8.51%","9.93%","18.28%","2.31B","27.38","9.80%","660.95M","269.25M","102.19M","1.21","80.40%","91.21M","1.08","69.90M","11.53","1.60","7.20","214.20M","69.55M","0.90","11.75%","-11.22%","20.72","13.49","16.75","18.04","2,174,280","1,641,680","82.54M","66.92M","12.83%","90.70%","9.30M","4.30","11.42%","9.30M","N/A","N/A","N/A","N/A","N/A","N/A","Dec 23, 2010","Dec 14, 2010","N/A","N/A",1.33e+09,99647000,0.0749225563909774
"EXPR","1483510","0001483510-15-000046","43171000","20150131","5600","20150131","FY","2014","Express Inc","NYSE",5600,"OH","",262828128,"1.33B","1.34B","13.39","10.23","1.12","0.58","2.21","0.58","4.98","Jan 31","Oct 31, 2015","4.42%","8.51%","9.93%","18.28%","2.31B","27.38","9.80%","660.95M","269.25M","102.19M","1.21","80.40%","91.21M","1.08","69.90M","11.53","1.60","7.20","214.20M","69.55M","0.90","11.75%","-11.22%","20.72","13.49","16.75","18.04","2,174,280","1,641,680","82.54M","66.92M","12.83%","90.70%","9.30M","4.30","11.42%","9.30M","N/A","N/A","N/A","N/A","N/A","N/A","Dec 23, 2010","Dec 14, 2010","N/A","N/A",1.33e+09,43171000,0.0324593984962406
"EXR","1289490","0001193125-15-073584","3418000","20141231","6798","20141231","FY","2014","Extra Space Storage Inc","NYSE",6798,"UT","MD",201076777,"10.05B","12.42B","42.84","22.00","3.06","13.61","4.73","16.93","27.12","Dec 31","Sep 30, 2015","30.80%","45.82%","4.11%","11.45%","733.49M","6.22","16.90%","474.74M","457.93M","225.37M","1.90","32.30%","1.12B","9.04","3.49B","146.11","13.93","17.10","367.30M","102.39M","0.03","25.80%","-11.22%","91.99","63.46","87.25","80.68","1,494,500","1,623,410","123.46M","118.19M","4.26%","100.60%","3.47M","1.57","3.63%","2.87M","2.36","2.92%","2.24","2.80%","2.57%","116.67%","Dec 31, 2015","Dec 11, 2015","N/A","N/A",1.005e+10,3418000,0.000340099502487562
"EXR","1289490","0001193125-15-073584","831000","20121231","6798","20141231","FY","2014","Extra Space Storage Inc","NYSE",6798,"UT","MD",201076777,"10.05B","12.42B","42.84","22.00","3.06","13.61","4.73","16.93","27.12","Dec 31","Sep 30, 2015","30.80%","45.82%","4.11%","11.45%","733.49M","6.22","16.90%","474.74M","457.93M","225.37M","1.90","32.30%","1.12B","9.04","3.49B","146.11","13.93","17.10","367.30M","102.39M","0.03","25.80%","-11.22%","91.99","63.46","87.25","80.68","1,494,500","1,623,410","123.46M","118.19M","4.26%","100.60%","3.47M","1.57","3.63%","2.87M","2.36","2.92%","2.24","2.80%","2.57%","116.67%","Dec 31, 2015","Dec 11, 2015","N/A","N/A",1.005e+10,831000,8.26865671641791e-05
"EXR","1289490","0001193125-15-073584","1916000","20131231","6798","20141231","FY","2014","Extra Space Storage Inc","NYSE",6798,"UT","MD",201076777,"10.05B","12.42B","42.84","22.00","3.06","13.61","4.73","16.93","27.12","Dec 31","Sep 30, 2015","30.80%","45.82%","4.11%","11.45%","733.49M","6.22","16.90%","474.74M","457.93M","225.37M","1.90","32.30%","1.12B","9.04","3.49B","146.11","13.93","17.10","367.30M","102.39M","0.03","25.80%","-11.22%","91.99","63.46","87.25","80.68","1,494,500","1,623,410","123.46M","118.19M","4.26%","100.60%","3.47M","1.57","3.63%","2.87M","2.36","2.92%","2.24","2.80%","2.57%","116.67%","Dec 31, 2015","Dec 11, 2015","N/A","N/A",1.005e+10,1916000,0.000190646766169154
"EZPW","876523","0000876523-14-000102","30194000","20140930","5900","20140930","FY","2014","Ezcorp Inc","NASDAQ",5900,"TX","DE",742540145,"133.24M","467.59M","N/A","N/A","-0.69","0.17","0.20","0.60","12.06","Sep 30","Dec 31, 2015","-13.63%","0.42%","0.16%","-9.94%","774.10M","14.16","-6.70%","444.94M","38.78M","-71.10M","-1.93","N/A","22.78M","0.42","357.13M","53.52","2.63","12.38","69.44M","144.05M","2.00","-75.54%","-11.22%","10.76","2.44","3.54","5.46","574,508","554,588","50.76M","48.20M","3.49%","87.80%","4.11M","5.00","8.06%","3.98M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Feb 4, 2000","3:1","Dec 12, 2006",133240000,30194000,0.226613629540678
"EZPW","876523","0000876523-14-000102","47108000","20130930","5900","20140930","FY","2014","Ezcorp Inc","NASDAQ",5900,"TX","DE",742540145,"133.24M","467.59M","N/A","N/A","-0.69","0.17","0.20","0.60","12.06","Sep 30","Dec 31, 2015","-13.63%","0.42%","0.16%","-9.94%","774.10M","14.16","-6.70%","444.94M","38.78M","-71.10M","-1.93","N/A","22.78M","0.42","357.13M","53.52","2.63","12.38","69.44M","144.05M","2.00","-75.54%","-11.22%","10.76","2.44","3.54","5.46","574,508","554,588","50.76M","48.20M","3.49%","87.80%","4.11M","5.00","8.06%","3.98M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Feb 4, 2000","3:1","Dec 12, 2006",133240000,47108000,0.35355749024317
"EZPW","876523","0000876523-14-000102","83010000","20120930","5900","20140930","FY","2014","Ezcorp Inc","NASDAQ",5900,"TX","DE",742540145,"133.24M","467.59M","N/A","N/A","-0.69","0.17","0.20","0.60","12.06","Sep 30","Dec 31, 2015","-13.63%","0.42%","0.16%","-9.94%","774.10M","14.16","-6.70%","444.94M","38.78M","-71.10M","-1.93","N/A","22.78M","0.42","357.13M","53.52","2.63","12.38","69.44M","144.05M","2.00","-75.54%","-11.22%","10.76","2.44","3.54","5.46","574,508","554,588","50.76M","48.20M","3.49%","87.80%","4.11M","5.00","8.06%","3.98M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Feb 4, 2000","3:1","Dec 12, 2006",133240000,83010000,0.623011107775443
"FAST","815556","0000815556-15-000014","268357000","20121231","5200","20141231","FY","2014","Fastenal Co","NASDAQ",5200,"MN","MN",410948415,"12.41B","12.65B","24.32","21.74","2.14","3.13","6.75","3.27","13.84","Dec 31","Dec 31, 2015","13.35%","21.38%","21.14%","27.79%","3.87B","13.28","-0.40%","1.95B","913.94M","516.36M","1.77","-5.50%","129.02M","0.45","365.00M","20.26","4.46","6.22","546.94M","411.19M","0.92","1.01%","-11.22%","44.44","34.45","39.96","39.29","3,395,420","5,309,780","288.40M","286.15M","4.71%","87.80%","47.56M","11.39","16.20%","42.38M","1.20","2.86%","1.14","2.70%","1.92%","63.35%","Feb 26, 2016","Jan 27, 2016","2:1","May 23, 2011",1.241e+10,268357000,0.0216242546333602
"FAST","815556","0000815556-15-000014","257514000","20141231","5200","20141231","FY","2014","Fastenal Co","NASDAQ",5200,"MN","MN",410948415,"12.41B","12.65B","24.32","21.74","2.14","3.13","6.75","3.27","13.84","Dec 31","Dec 31, 2015","13.35%","21.38%","21.14%","27.79%","3.87B","13.28","-0.40%","1.95B","913.94M","516.36M","1.77","-5.50%","129.02M","0.45","365.00M","20.26","4.46","6.22","546.94M","411.19M","0.92","1.01%","-11.22%","44.44","34.45","39.96","39.29","3,395,420","5,309,780","288.40M","286.15M","4.71%","87.80%","47.56M","11.39","16.20%","42.38M","1.20","2.86%","1.14","2.70%","1.92%","63.35%","Feb 26, 2016","Jan 27, 2016","2:1","May 23, 2011",1.241e+10,257514000,0.0207505237711523
"FAST","815556","0000815556-15-000014","270615000","20131231","5200","20141231","FY","2014","Fastenal Co","NASDAQ",5200,"MN","MN",410948415,"12.41B","12.65B","24.32","21.74","2.14","3.13","6.75","3.27","13.84","Dec 31","Dec 31, 2015","13.35%","21.38%","21.14%","27.79%","3.87B","13.28","-0.40%","1.95B","913.94M","516.36M","1.77","-5.50%","129.02M","0.45","365.00M","20.26","4.46","6.22","546.94M","411.19M","0.92","1.01%","-11.22%","44.44","34.45","39.96","39.29","3,395,420","5,309,780","288.40M","286.15M","4.71%","87.80%","47.56M","11.39","16.20%","42.38M","1.20","2.86%","1.14","2.70%","1.92%","63.35%","Feb 26, 2016","Jan 27, 2016","2:1","May 23, 2011",1.241e+10,270615000,0.0218062046736503
"FB","1326801","0001326801-15-000006","1.84e+08","20121231","7370","20141231","FY","2014","Facebook Inc","NASDAQ",7370,"CA","",201665019,"290.35B","272.23B","78.89","24.70","1.00","16.18","6.53","15.19","33.04","Dec 31","Dec 31, 2015","20.57%","35.11%","8.80%","9.18%","17.93B","6.40","51.70%","15.06B","8.24B","3.67B","1.29","122.70%","18.43B","6.48","315.00M","0.71","11.25","15.60","8.60B","5.69B","0.68","34.93%","-11.22%","117.59","72.00","102.00","98.89","32,794,700","53,941,400","2.29B","2.19B","4.04%","68.60%","24.47M","0.64","1.13%","24.68M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",2.9035e+11,1.84e+08,0.000633717926640262
"FB","1326801","0001326801-15-000006","8.2e+07","20131231","7370","20141231","FY","2014","Facebook Inc","NASDAQ",7370,"CA","",201665019,"290.35B","272.23B","78.89","24.70","1.00","16.18","6.53","15.19","33.04","Dec 31","Dec 31, 2015","20.57%","35.11%","8.80%","9.18%","17.93B","6.40","51.70%","15.06B","8.24B","3.67B","1.29","122.70%","18.43B","6.48","315.00M","0.71","11.25","15.60","8.60B","5.69B","0.68","34.93%","-11.22%","117.59","72.00","102.00","98.89","32,794,700","53,941,400","2.29B","2.19B","4.04%","68.60%","24.47M","0.64","1.13%","24.68M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",2.9035e+11,8.2e+07,0.000282417771654899
"FB","1326801","0001326801-15-000006","1.84e+08","20141231","7370","20141231","FY","2014","Facebook Inc","NASDAQ",7370,"CA","",201665019,"290.35B","272.23B","78.89","24.70","1.00","16.18","6.53","15.19","33.04","Dec 31","Dec 31, 2015","20.57%","35.11%","8.80%","9.18%","17.93B","6.40","51.70%","15.06B","8.24B","3.67B","1.29","122.70%","18.43B","6.48","315.00M","0.71","11.25","15.60","8.60B","5.69B","0.68","34.93%","-11.22%","117.59","72.00","102.00","98.89","32,794,700","53,941,400","2.29B","2.19B","4.04%","68.60%","24.47M","0.64","1.13%","24.68M","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",2.9035e+11,1.84e+08,0.000633717926640262
